time_window,avg_abs_power,avg_rel_power,sample_count,min_abs_power,max_abs_power,avg_abs_flow,total_flow_volume,start_time
"Row(start=Timestamp('2020-08-05 04:00:00'), end=Timestamp('2020-08-05 04:30:00'))",142238.8764475296,1422.3887644752956,60,0.0,348450.24201270466,0.0012414265703258054,3191634.7102973894,2020-08-05 04:00:00
"Row(start=Timestamp('2020-08-05 04:30:00'), end=Timestamp('2020-08-05 05:00:00'))",124229.04685295287,1242.2904685295284,59,0.0,271995.5160269666,0.0011657442341777764,3138559.2869128175,2020-08-05 04:30:00
"Row(start=Timestamp('2020-08-05 05:00:00'), end=Timestamp('2020-08-05 05:30:00'))",109586.1758509722,1095.8617585097215,60,0.0,324583.4453459492,0.0010333867440618354,3191879.6929924763,2020-08-05 05:00:00
"Row(start=Timestamp('2020-08-05 05:30:00'), end=Timestamp('2020-08-05 06:00:00'))",105316.30909882579,1053.163090988258,60,0.0,285137.05669543234,0.0009854380183611973,3192004.3075598734,2020-08-05 05:30:00
"Row(start=Timestamp('2020-08-05 06:00:00'), end=Timestamp('2020-08-05 06:30:00'))",111506.65315027,1115.0665315027002,59,0.0,281942.17571846495,0.001037845438199415,3138931.090504634,2020-08-05 06:00:00
"Row(start=Timestamp('2020-08-05 06:30:00'), end=Timestamp('2020-08-05 07:00:00'))",111766.31581976685,1117.6631581976687,60,0.0,260181.056232474,0.0010409851760034663,3192256.691945774,2020-08-05 06:30:00
"Row(start=Timestamp('2020-08-05 07:00:00'), end=Timestamp('2020-08-05 07:30:00'))",127163.95238382112,1271.6395238382117,60,0.0,341667.212336191,0.001193477844625168,3192384.1611579857,2020-08-05 07:00:00
"Row(start=Timestamp('2020-08-05 07:30:00'), end=Timestamp('2020-08-05 08:00:00'))",138964.07181780052,1389.6407181780053,59,0.0,333107.5735812242,0.0013021696165546957,3139304.532651474,2020-08-05 07:30:00
"Row(start=Timestamp('2020-08-05 08:00:00'), end=Timestamp('2020-08-05 08:30:00'))",134811.58599867072,1348.1158599867074,60,0.0,332072.98997038556,0.001289637310920983,3192637.231926297,2020-08-05 08:00:00
"Row(start=Timestamp('2020-08-05 08:30:00'), end=Timestamp('2020-08-05 09:00:00'))",136044.9352275228,1360.4493522752286,60,0.0,404964.72927420057,0.0012485009724783585,3192761.4238877366,2020-08-05 08:30:00
"Row(start=Timestamp('2020-08-05 09:00:00'), end=Timestamp('2020-08-05 09:30:00'))",134041.11572898205,1340.41115728982,59,0.0,330348.6579289823,0.0012864487228823555,3139667.9415315045,2020-08-05 09:00:00
"Row(start=Timestamp('2020-08-05 09:30:00'), end=Timestamp('2020-08-05 10:00:00'))",116410.09186812128,1164.1009186812123,60,0.0,269009.84464889317,0.0011146113613689271,3193006.7114628674,2020-08-05 09:30:00
"Row(start=Timestamp('2020-08-05 10:00:00'), end=Timestamp('2020-08-05 10:30:00'))",112885.7304410056,1128.8573044100563,60,0.0,284203.8182523688,0.0010878858421259489,3193130.776306727,2020-08-05 10:00:00
"Row(start=Timestamp('2020-08-05 10:30:00'), end=Timestamp('2020-08-05 11:00:00'))",114877.74820212071,1148.777482021207,59,0.0,377718.73985182727,0.0009877517431078893,3140035.551180837,2020-08-05 10:30:00
"Row(start=Timestamp('2020-08-05 11:00:00'), end=Timestamp('2020-08-05 11:30:00'))",112424.74139162144,1124.2474139162146,60,0.0,347819.8751741097,0.0009576644395400631,3193381.8195066843,2020-08-05 11:00:00
"Row(start=Timestamp('2020-08-05 11:30:00'), end=Timestamp('2020-08-05 12:00:00'))",132323.2975158147,1323.2329751581465,60,0.0,409202.0952223396,0.0011311182997248844,3193509.2750004753,2020-08-05 11:30:00
"Row(start=Timestamp('2020-08-05 12:00:00'), end=Timestamp('2020-08-05 12:30:00'))",137130.8921624952,1371.3089216249525,59,0.0,361170.8783167818,0.0012182360316938955,3140411.875793637,2020-08-05 12:00:00
"Row(start=Timestamp('2020-08-05 12:30:00'), end=Timestamp('2020-08-05 13:00:00'))",139309.32704101564,1393.0932704101565,60,0.0,348072.20559396804,0.0012550513448418338,3193762.9717659946,2020-08-05 12:30:00
"Row(start=Timestamp('2020-08-05 13:00:00'), end=Timestamp('2020-08-05 13:30:00'))",138077.41380287037,1380.774138028703,60,0.0,325193.36456470407,0.0012409025405367275,3193885.1577508734,2020-08-05 13:00:00
"Row(start=Timestamp('2020-08-05 13:30:00'), end=Timestamp('2020-08-05 14:00:00'))",141307.3034446562,1413.073034446562,59,0.0,292358.23804823426,0.0012776556806588428,3140772.78646325,2020-08-05 13:30:00
"Row(start=Timestamp('2020-08-05 14:00:00'), end=Timestamp('2020-08-05 14:30:00'))",134652.38999454596,1346.5238999454598,60,0.0,262613.71144572727,0.001222037468129919,3194127.4976598653,2020-08-05 14:00:00
"Row(start=Timestamp('2020-08-05 14:30:00'), end=Timestamp('2020-08-05 15:00:00'))",128495.72785446461,1284.9572785446464,60,0.0,282701.1789822242,0.0011636081466477207,3194251.0254089017,2020-08-05 14:30:00
"Row(start=Timestamp('2020-08-05 15:00:00'), end=Timestamp('2020-08-05 15:30:00'))",117727.1747560622,1177.271747560622,59,0.0,331397.3297134325,0.001066889123119501,3141135.089810733,2020-08-05 15:00:00
"Row(start=Timestamp('2020-08-05 15:30:00'), end=Timestamp('2020-08-05 16:00:00'))",113402.68839536775,1134.0268839536777,60,0.0,340449.4975530898,0.0010312906249055236,3194502.2583014644,2020-08-05 15:30:00
"Row(start=Timestamp('2020-08-05 16:00:00'), end=Timestamp('2020-08-05 16:30:00'))",110295.78244165378,1102.9578244165375,60,0.0,338151.1345762053,0.000998276748193609,3194632.0046703015,2020-08-05 16:00:00
"Row(start=Timestamp('2020-08-05 16:30:00'), end=Timestamp('2020-08-05 17:00:00'))",116087.6698856305,1160.8766988563052,59,0.0,334216.3536423847,0.0010482372153726568,3141511.4429727485,2020-08-05 16:30:00
"Row(start=Timestamp('2020-08-05 17:00:00'), end=Timestamp('2020-08-05 17:30:00'))",135755.27890293376,1357.5527890293374,60,0.0,312464.87744678586,0.0012322560490169406,3194882.8104229504,2020-08-05 17:00:00
"Row(start=Timestamp('2020-08-05 17:30:00'), end=Timestamp('2020-08-05 18:00:00'))",137496.82963455317,1374.9682963455316,60,0.0,277101.0357714261,0.0012482389575838191,3195009.6642022887,2020-08-05 17:30:00
"Row(start=Timestamp('2020-08-05 18:00:00'), end=Timestamp('2020-08-05 18:30:00'))",145667.7161697283,1456.6771616972826,59,0.0,302649.08602505684,0.00132082152430154,3141882.1496584187,2020-08-05 18:00:00
"Row(start=Timestamp('2020-08-05 18:30:00'), end=Timestamp('2020-08-05 19:00:00'))",142834.02738643996,1428.3402738643997,60,0.0,315868.1624929921,0.0012914714151827547,3195259.075407591,2020-08-05 18:30:00
"Row(start=Timestamp('2020-08-05 19:00:00'), end=Timestamp('2020-08-05 19:30:00'))",136339.33165400213,1363.3933165400215,60,0.0,344353.5454164587,0.001227539780915238,3195383.230696806,2020-08-05 19:00:00
"Row(start=Timestamp('2020-08-05 19:30:00'), end=Timestamp('2020-08-05 20:00:00'))",131432.60829573462,1314.3260829573464,59,0.0,334747.2644018293,0.0011937220957980422,3142248.5126049607,2020-08-05 19:30:00
"Row(start=Timestamp('2020-08-05 20:00:00'), end=Timestamp('2020-08-05 20:30:00'))",115575.48323671886,1155.7548323671886,60,0.0,285779.50694190944,0.0010480595781560199,3195633.1802573567,2020-08-05 20:00:00
"Row(start=Timestamp('2020-08-05 20:30:00'), end=Timestamp('2020-08-05 21:00:00'))",111036.88044517637,1110.3688044517644,60,0.0,285366.57639269053,0.0010024689865062329,3195756.5893480745,2020-08-05 20:30:00
"Row(start=Timestamp('2020-08-05 21:00:00'), end=Timestamp('2020-08-05 21:30:00'))",105591.21418396673,1055.9121418396671,59,0.0,305245.8016211012,0.0009507143834391553,3142616.86371625,2020-08-05 21:00:00
"Row(start=Timestamp('2020-08-05 21:30:00'), end=Timestamp('2020-08-05 22:00:00'))",122356.59939200354,1223.565993920035,60,0.0,307403.70993284945,0.0011051788251655232,3196007.7166754915,2020-08-05 21:30:00
"Row(start=Timestamp('2020-08-05 22:00:00'), end=Timestamp('2020-08-05 22:30:00'))",130454.13832843682,1304.541383284368,59,0.0,345269.82246906037,0.001179067025425522,3142866.7692291336,2020-08-05 22:00:00
"Row(start=Timestamp('2020-08-05 22:30:00'), end=Timestamp('2020-08-05 23:00:00'))",145092.65481927857,1450.9265481927853,60,0.0,346609.8531326247,0.001291995444971833,3196260.326058797,2020-08-05 22:30:00
"Row(start=Timestamp('2020-08-05 23:00:00'), end=Timestamp('2020-08-05 23:30:00'))",139384.33327260276,1548.7148141400305,60,0.0,331103.38495569566,0.0012663179853070103,3196383.7300237957,2020-08-05 23:00:00
"Row(start=Timestamp('2020-08-05 23:30:00'), end=Timestamp('2020-08-06 00:00:00'))",141280.7941369355,1569.7866015215059,59,0.0,303228.3252335554,0.0012784550481337077,3143232.741191627,2020-08-05 23:30:00
"Row(start=Timestamp('2020-08-06 00:00:00'), end=Timestamp('2020-08-06 00:30:00'))",138187.45096029548,1535.4161217810606,60,0.0,326577.43386805593,0.0012490250022674369,3196630.728470583,2020-08-06 00:00:00
"Row(start=Timestamp('2020-08-06 00:30:00'), end=Timestamp('2020-08-06 01:00:00'))",131581.9624218024,1462.0218046866933,60,0.0,330134.89787841955,0.0011887615765234655,3196753.847946158,2020-08-06 00:30:00
"Row(start=Timestamp('2020-08-06 01:00:00'), end=Timestamp('2020-08-06 01:30:00'))",113209.32913416858,1257.8814348240953,59,0.0,338160.7820978949,0.0010277201168511273,3143596.8394807177,2020-08-06 01:00:00
"Row(start=Timestamp('2020-08-06 01:30:00'), end=Timestamp('2020-08-06 02:00:00'))",105820.1925412472,1175.7799171249694,60,0.0,279725.52132468374,0.0009579264544346021,3197004.1078110896,2020-08-06 01:30:00
"Row(start=Timestamp('2020-08-06 02:00:00'), end=Timestamp('2020-08-06 02:30:00'))",105081.0394835798,1167.5671053731085,60,0.0,325781.15805975284,0.000947445858653042,3197125.865593885,2020-08-06 02:00:00
"Row(start=Timestamp('2020-08-06 02:30:00'), end=Timestamp('2020-08-06 03:00:00'))",120191.12059378765,1335.4568954865285,59,0.0,332162.4641107853,0.0010884720449408501,3143965.311623172,2020-08-06 02:30:00
"Row(start=Timestamp('2020-08-06 03:00:00'), end=Timestamp('2020-08-06 03:30:00'))",125919.66992031485,1399.107443559054,60,0.0,276377.15878796903,0.0011261400167286433,3197372.890873615,2020-08-06 03:00:00
"Row(start=Timestamp('2020-08-06 03:30:00'), end=Timestamp('2020-08-06 04:00:00'))",144848.64933824568,1609.4294370916189,60,0.0,322363.35847484384,0.0012956636534953796,3197497.5857672202,2020-08-06 03:30:00
"Row(start=Timestamp('2020-08-06 04:00:00'), end=Timestamp('2020-08-06 04:30:00'))",139735.88501764202,1552.6209446404666,59,0.0,335837.45802323683,0.001237687306915605,3144323.8033340625,2020-08-06 04:00:00
"Row(start=Timestamp('2020-08-06 04:30:00'), end=Timestamp('2020-08-06 05:00:00'))",144559.60984041725,1606.2178871157478,60,0.0,312483.8568632987,0.0012726063427759462,3197737.7125774743,2020-08-06 04:30:00
"Row(start=Timestamp('2020-08-06 05:00:00'), end=Timestamp('2020-08-06 05:30:00'))",150525.8375006093,1672.5093055623252,60,0.0,368604.5488046675,0.0012864931321865147,3197861.6403039573,2020-08-06 05:00:00
"Row(start=Timestamp('2020-08-06 05:30:00'), end=Timestamp('2020-08-06 06:00:00'))",134785.73280502498,1497.619253389166,59,0.0,314453.3286836972,0.0011316378885835468,3144687.241635242,2020-08-06 05:30:00
"Row(start=Timestamp('2020-08-06 06:00:00'), end=Timestamp('2020-08-06 06:30:00'))",117485.2025423978,1305.3911393599758,60,0.0,335123.85028624046,0.0010221201035966584,3198109.1423935927,2020-08-06 06:00:00
"Row(start=Timestamp('2020-08-06 06:30:00'), end=Timestamp('2020-08-06 07:00:00'))",115060.60554427803,1278.4511727142005,60,0.0,309988.0507127471,0.000980721750259496,3198230.7909041364,2020-08-06 06:30:00
"Row(start=Timestamp('2020-08-06 07:00:00'), end=Timestamp('2020-08-06 07:30:00'))",108169.45240036111,1201.8828044484571,59,0.0,282881.6330269913,0.0009405890620908687,3145051.046690158,2020-08-06 07:00:00
"Row(start=Timestamp('2020-08-06 07:30:00'), end=Timestamp('2020-08-06 08:00:00'))",131720.4555020403,1463.5606166893365,60,0.0,371336.4574282576,0.00115889187854602,3198485.3939711065,2020-08-06 07:30:00
"Row(start=Timestamp('2020-08-06 08:00:00'), end=Timestamp('2020-08-06 08:30:00'))",130460.49639383481,1449.5610710426085,60,0.0,337363.9575669416,0.0011712065785893522,3198611.7948285476,2020-08-06 08:00:00
"Row(start=Timestamp('2020-08-06 08:30:00'), end=Timestamp('2020-08-06 09:00:00'))",136950.84273896881,1521.6760304329875,59,0.0,300343.0809692833,0.0012182360316938953,3145421.088030733,2020-08-06 08:30:00
"Row(start=Timestamp('2020-08-06 09:00:00'), end=Timestamp('2020-08-06 09:30:00'))",142597.5606228587,1584.417340253985,60,0.0,300931.21481652267,0.0012707722385141742,3198855.108590909,2020-08-06 09:00:00
"Row(start=Timestamp('2020-08-06 09:30:00'), end=Timestamp('2020-08-06 10:00:00'))",142079.6256398849,1578.6625071098326,60,0.0,284730.8124852432,0.0012639598512561591,3198978.0394146782,2020-08-06 09:30:00
"Row(start=Timestamp('2020-08-06 10:00:00'), end=Timestamp('2020-08-06 10:30:00'))",140101.890148038,1556.6876683115331,59,0.0,283798.46818787645,0.0012550069355376748,3145781.1205606055,2020-08-06 10:00:00
"Row(start=Timestamp('2020-08-06 10:30:00'), end=Timestamp('2020-08-06 11:00:00'))",136321.85786555402,1514.6873096172667,60,0.0,327272.3618084676,0.0012346141830677916,3199226.502329216,2020-08-06 10:30:00
"Row(start=Timestamp('2020-08-06 11:00:00'), end=Timestamp('2020-08-06 11:30:00'))",117775.44326364776,1308.6160362627522,60,0.0,317943.9202581009,0.0010679727101409841,3199354.6836070786,2020-08-06 11:00:00
"Row(start=Timestamp('2020-08-06 11:30:00'), end=Timestamp('2020-08-06 12:00:00'))",109745.65320543131,1219.3961467270153,59,0.0,337315.31313537667,0.0009850871848583402,3146156.4357447727,2020-08-06 11:30:00
"Row(start=Timestamp('2020-08-06 12:00:00'), end=Timestamp('2020-08-06 12:30:00'))",110009.44246682445,1222.3271385202715,60,0.0,331702.50153856067,0.0009912023460410557,3199608.8637281344,2020-08-06 12:00:00
"Row(start=Timestamp('2020-08-06 12:30:00'), end=Timestamp('2020-08-06 13:00:00'))",124969.07266030781,1388.545251781198,60,0.0,345215.10026448616,0.0011229958379941752,3199737.803267318,2020-08-06 12:30:00
"Row(start=Timestamp('2020-08-06 13:00:00'), end=Timestamp('2020-08-06 13:30:00'))",127858.45784670899,1420.6495316301,59,0.0,317594.4367845519,0.0011582834710790388,3146530.615082704,2020-08-06 13:00:00
"Row(start=Timestamp('2020-08-06 13:30:00'), end=Timestamp('2020-08-06 14:00:00'))",132342.135996237,1470.4681777359665,60,0.0,276855.3841519486,0.0012002902318831816,3199982.4234969798,2020-08-06 13:30:00
"Row(start=Timestamp('2020-08-06 14:00:00'), end=Timestamp('2020-08-06 14:30:00'))",143368.00045540047,1592.9777828377837,60,0.0,276780.37211861886,0.001303524100331549,3200105.7854353753,2020-08-06 14:00:00
"Row(start=Timestamp('2020-08-06 14:30:00'), end=Timestamp('2020-08-06 15:00:00'))",144819.81668544037,1609.1090742826702,59,0.0,335056.0790177298,0.0013178905102270353,3146892.8511782256,2020-08-06 14:30:00
"Row(start=Timestamp('2020-08-06 15:00:00'), end=Timestamp('2020-08-06 15:30:00'))",138305.70630073166,1536.7300700081296,60,0.0,341832.0458667962,0.0012626497767834646,3200355.917105046,2020-08-06 15:00:00
"Row(start=Timestamp('2020-08-06 15:30:00'), end=Timestamp('2020-08-06 16:00:00'))",130142.03389318635,1446.0225988131815,60,0.0,336872.1584892816,0.0011866654573671539,3200482.7127854885,2020-08-06 15:30:00
"Row(start=Timestamp('2020-08-06 16:00:00'), end=Timestamp('2020-08-06 16:30:00'))",119703.30194654896,1330.0366882949888,59,0.0,326684.94938967447,0.001090337235715534,3147265.0958320904,2020-08-06 16:00:00
"Row(start=Timestamp('2020-08-06 16:30:00'), end=Timestamp('2020-08-06 17:00:00'))",109376.03536086957,1215.2892817874397,60,0.0,324758.6471507546,0.0009969666737209134,3200735.022120613,2020-08-06 16:30:00
"Row(start=Timestamp('2020-08-06 17:00:00'), end=Timestamp('2020-08-06 17:30:00'))",105846.81424309095,1176.0757138121219,60,0.0,326941.10078723315,0.0009657869012707719,3200863.616926597,2020-08-06 17:00:00
"Row(start=Timestamp('2020-08-06 17:30:00'), end=Timestamp('2020-08-06 18:00:00'))",123376.13230787244,1370.8459145319164,59,0.0,330626.9221300487,0.0011249764929596737,3147641.9365737797,2020-08-06 17:30:00
"Row(start=Timestamp('2020-08-06 18:00:00'), end=Timestamp('2020-08-06 18:30:00'))",132024.5312205554,1466.9392357839483,60,0.0,338599.35893842764,0.0012021243361449547,3201118.811496531,2020-08-06 18:00:00
"Row(start=Timestamp('2020-08-06 18:30:00'), end=Timestamp('2020-08-06 19:00:00'))",138207.05752309825,1535.6339724788695,60,0.0,332063.77539850917,0.0012634358214670817,3201246.5190765634,2020-08-06 18:30:00
"Row(start=Timestamp('2020-08-06 19:00:00'), end=Timestamp('2020-08-06 19:30:00'))",139690.29216078302,1552.1143573420334,59,0.0,275224.36154761584,0.0012768563131839773,3148013.3484289036,2020-08-06 19:00:00
"Row(start=Timestamp('2020-08-06 19:30:00'), end=Timestamp('2020-08-06 20:00:00'))",140902.9381041461,1565.5882011571787,60,0.0,284167.9199035326,0.0012901613407100604,3201492.5449578776,2020-08-06 19:30:00
"Row(start=Timestamp('2020-08-06 20:00:00'), end=Timestamp('2020-08-06 20:30:00'))",136651.78099447815,1518.3531221608678,60,0.0,297436.35809493344,0.001248762987372897,3201617.4152084165,2020-08-06 20:00:00
"Row(start=Timestamp('2020-08-06 20:30:00'), end=Timestamp('2020-08-06 21:00:00'))",133481.04323498864,1483.1227026109846,59,0.0,274257.4756835202,0.001222232869068219,3148381.291699197,2020-08-06 20:30:00
"Row(start=Timestamp('2020-08-06 21:00:00'), end=Timestamp('2020-08-06 21:30:00'))",118417.69318409098,1315.7521464898998,60,0.0,315234.9671804372,0.0010779292761334664,3201871.594035615,2020-08-06 21:00:00
"Row(start=Timestamp('2020-08-06 21:30:00'), end=Timestamp('2020-08-06 22:00:00'))",110905.73638959955,1232.2859598844393,60,0.0,336844.73413770756,0.0010079712992915521,3201998.259500923,2020-08-06 21:30:00
"Row(start=Timestamp('2020-08-06 22:00:00'), end=Timestamp('2020-08-06 22:30:00'))",111805.818108856,1242.2868678761781,59,0.0,335689.96804728743,0.0010178612513277964,3148758.6058531445,2020-08-06 22:00:00
"Row(start=Timestamp('2020-08-06 22:30:00'), end=Timestamp('2020-08-06 23:00:00'))",114525.38015112907,1270.9013510046427,60,0.0,336090.8355918162,0.0010415092057925442,3202256.5344872912,2020-08-06 22:30:00
"Row(start=Timestamp('2020-08-06 23:00:00'), end=Timestamp('2020-08-06 23:30:00'))",107002.24742862265,1070.0224742862267,60,0.0,338149.2767184169,0.0009731233183178641,3202358.602732827,2020-08-06 23:00:00
"Row(start=Timestamp('2020-08-06 23:30:00'), end=Timestamp('2020-08-07 00:00:00'))",147124.8475067464,1471.2484750674646,59,0.0,309855.75557240524,0.0013360095063239701,3149110.009595489,2020-08-06 23:30:00
"Row(start=Timestamp('2020-08-07 00:00:00'), end=Timestamp('2020-08-07 00:30:00'))",142969.5864960787,1429.6958649607866,60,0.0,309460.8497651261,0.0012967117130735354,3202609.540274081,2020-08-07 00:00:00
"Row(start=Timestamp('2020-08-07 00:30:00'), end=Timestamp('2020-08-07 01:00:00'))",139032.87784013918,1390.3287784013917,60,0.0,279545.8829986196,0.0012631738065725432,3202735.4008503784,2020-08-07 00:30:00
"Row(start=Timestamp('2020-08-07 01:00:00'), end=Timestamp('2020-08-07 01:30:00'))",135199.78680176788,1351.997868017679,59,0.0,263738.61994009325,0.0012254303389676777,3149474.7717547235,2020-08-07 01:00:00
"Row(start=Timestamp('2020-08-07 01:30:00'), end=Timestamp('2020-08-07 02:00:00'))",133994.82969510197,1339.9482969510207,60,0.0,313546.0480935714,0.0012178452298172947,3202979.7072944595,2020-08-07 01:30:00
"Row(start=Timestamp('2020-08-07 02:00:00'), end=Timestamp('2020-08-07 02:30:00'))",118940.46353452433,1189.4046353452432,60,0.0,347877.2764530663,0.001080287410184317,3203106.435888865,2020-08-07 02:00:00
"Row(start=Timestamp('2020-08-07 02:30:00'), end=Timestamp('2020-08-07 03:00:00'))",101633.39696700464,1016.3339696700466,59,0.0,326325.24079557805,0.0009254010800684381,3149844.6766413553,2020-08-07 02:30:00
"Row(start=Timestamp('2020-08-07 03:00:00'), end=Timestamp('2020-08-07 03:30:00'))",110053.45146170034,1100.5345146170037,60,0.0,329758.6411723159,0.0009990627928772261,3203354.453828435,2020-08-07 03:00:00
"Row(start=Timestamp('2020-08-07 03:30:00'), end=Timestamp('2020-08-07 04:00:00'))",119431.13980283918,1194.3113980283924,60,0.0,309379.9058131103,0.0010703308441918356,3203479.0446868576,2020-08-07 03:30:00
"Row(start=Timestamp('2020-08-07 04:00:00'), end=Timestamp('2020-08-07 04:30:00'))",128348.11543851624,1283.4811543851624,59,0.0,318924.6335339917,0.0011641454992280475,3150212.0265093385,2020-08-07 04:00:00
"Row(start=Timestamp('2020-08-07 04:30:00'), end=Timestamp('2020-08-07 05:00:00'))",137471.38393319483,1374.7138393319483,60,0.0,277329.56660198333,0.0012419506001148837,3203725.50707545,2020-08-07 04:30:00
"Row(start=Timestamp('2020-08-07 05:00:00'), end=Timestamp('2020-08-07 05:30:00'))",144365.52985075628,1443.6552985075637,60,0.0,315053.2085070462,0.00130090395138616,3203852.632970474,2020-08-07 05:00:00
"Row(start=Timestamp('2020-08-07 05:30:00'), end=Timestamp('2020-08-07 06:00:00'))",148282.25127001962,1482.822512700196,59,0.0,310107.0657140335,0.0013432038135977526,3150578.20290714,2020-08-07 05:30:00
"Row(start=Timestamp('2020-08-07 06:00:00'), end=Timestamp('2020-08-07 06:30:00'))",139912.07900758975,1399.120790075898,60,0.0,357667.24285788654,0.0012605536576271524,3204106.538361021,2020-08-07 06:00:00
"Row(start=Timestamp('2020-08-07 06:30:00'), end=Timestamp('2020-08-07 07:00:00'))",132819.08847076434,1328.1908847076427,60,0.0,345549.42549967446,0.001206316574457579,3204233.5702035143,2020-08-07 06:30:00
"Row(start=Timestamp('2020-08-07 07:00:00'), end=Timestamp('2020-08-07 07:30:00'))",120844.60806044607,1208.446080604461,59,0.0,332670.7136759272,0.00107168532796869,3150954.116277319,2020-08-07 07:00:00
"Row(start=Timestamp('2020-08-07 07:30:00'), end=Timestamp('2020-08-07 08:00:00'))",113963.89372288938,1139.6389372288936,60,0.0,310649.00452275213,0.0010189759248621902,3204487.1702378634,2020-08-07 07:30:00
"Row(start=Timestamp('2020-08-07 08:00:00'), end=Timestamp('2020-08-07 08:30:00'))",110454.26921660063,1104.5426921660069,59,0.0,281585.3650303819,0.0009853536406832948,3151203.1111926152,2020-08-07 08:00:00
"Row(start=Timestamp('2020-08-07 08:30:00'), end=Timestamp('2020-08-07 09:00:00'))",112807.80891054208,1128.0780891054212,60,0.0,294010.6344634496,0.0010239542078584313,3204736.2986261337,2020-08-07 08:30:00
"Row(start=Timestamp('2020-08-07 09:00:00'), end=Timestamp('2020-08-07 09:30:00'))",132986.77923714824,1329.8677923714824,60,0.0,313708.7643775129,0.0012047444850903444,3204862.172280153,2020-08-07 09:00:00
"Row(start=Timestamp('2020-08-07 09:30:00'), end=Timestamp('2020-08-07 10:00:00'))",134674.59019789126,1346.745901978913,59,0.0,285749.47534500086,0.0012118410918949773,3151569.720197446,2020-08-07 09:30:00
"Row(start=Timestamp('2020-08-07 10:00:00'), end=Timestamp('2020-08-07 10:30:00'))",141129.16689895478,1411.2916689895471,60,0.0,321097.57244835194,0.0012736544023541033,3205106.9086149386,2020-08-07 10:00:00
"Row(start=Timestamp('2020-08-07 10:30:00'), end=Timestamp('2020-08-07 11:00:00'))",138734.04947415934,1387.3404947415934,60,0.0,326035.23198160745,0.0012626497767834648,3205229.310148296,2020-08-07 10:30:00
"Row(start=Timestamp('2020-08-07 11:00:00'), end=Timestamp('2020-08-07 11:30:00'))",142316.9239282372,1423.1692392823718,59,0.0,308982.69577130565,0.0012920442952064075,3151930.2304588538,2020-08-07 11:00:00
"Row(start=Timestamp('2020-08-07 11:30:00'), end=Timestamp('2020-08-07 12:00:00'))",125410.96845816038,1254.1096845816041,60,0.0,344430.53678658477,0.0011415988955064444,3205474.579351886,2020-08-07 11:30:00
"Row(start=Timestamp('2020-08-07 12:00:00'), end=Timestamp('2020-08-07 12:30:00'))",116257.29135522802,1162.5729135522802,60,0.0,276274.7097204215,0.0010580161441485017,3205601.033671188,2020-08-07 12:00:00
"Row(start=Timestamp('2020-08-07 12:30:00'), end=Timestamp('2020-08-07 13:00:00'))",107559.08232502766,1075.5908232502761,59,0.0,326332.16513907,0.0009789587008843777,3152295.019707135,2020-08-07 12:30:00
"Row(start=Timestamp('2020-08-07 13:00:00'), end=Timestamp('2020-08-07 13:30:00'))",109826.29526119599,1098.2629526119601,60,0.0,326431.3092744199,0.001001682941822616,3205853.395793426,2020-08-07 13:00:00
"Row(start=Timestamp('2020-08-07 13:30:00'), end=Timestamp('2020-08-07 14:00:00'))",127209.00594119898,1272.0900594119894,60,0.0,344791.25107841287,0.0011588918785460185,3205985.3445527833,2020-08-07 13:30:00
"Row(start=Timestamp('2020-08-07 14:00:00'), end=Timestamp('2020-08-07 14:30:00'))",129150.80599290508,1291.5080599290511,59,0.0,301385.05400256254,0.001173471453101469,3152675.8894888,2020-08-07 14:00:00
"Row(start=Timestamp('2020-08-07 14:30:00'), end=Timestamp('2020-08-07 15:00:00'))",137923.2496675355,1379.2324966753547,60,0.0,341021.46512166923,0.001253741270369139,3206235.50900814,2020-08-07 14:30:00
"Row(start=Timestamp('2020-08-07 15:00:00'), end=Timestamp('2020-08-07 15:30:00'))",140848.69070344864,1408.4869070344869,60,0.0,308641.15700536844,0.001281514849190273,3206359.1344792293,2020-08-07 15:00:00
"Row(start=Timestamp('2020-08-07 15:30:00'), end=Timestamp('2020-08-07 16:00:00'))",138267.73708963415,1382.6773708963417,59,0.0,301996.862229848,0.0012659316243608266,3153042.198392792,2020-08-07 15:30:00
"Row(start=Timestamp('2020-08-07 16:00:00'), end=Timestamp('2020-08-07 16:30:00'))",136404.33656494677,1364.0433656494674,60,0.0,346424.4926853027,0.001241426570325805,3206601.917297403,2020-08-07 16:00:00
"Row(start=Timestamp('2020-08-07 16:30:00'), end=Timestamp('2020-08-07 17:00:00'))",105571.17927312007,1055.7117927312008,49,0.0,282797.8418028038,0.0009660328744370738,2618815.09126468,2020-08-07 16:30:00
"Row(start=Timestamp('2020-08-07 17:00:00'), end=Timestamp('2020-08-07 17:30:00'))",115787.43021377956,1158.3376371926727,10,0.0,274650.82387409057,0.00106116032288297,534428.426323575,2020-08-07 17:00:00
"Row(start=Timestamp('2020-08-08 00:30:00'), end=Timestamp('2020-08-08 01:00:00'))",0.0,0.0,6,0.0,0.0,0.0,320657.46334151115,2020-08-08 00:30:00
"Row(start=Timestamp('2020-08-08 01:00:00'), end=Timestamp('2020-08-08 01:30:00'))",139838.7516421079,1398.9470952591826,59,0.0,349484.08330349566,0.001277122769008933,3153205.6290381877,2020-08-08 01:00:00
